,PLACE NAME,SUPERFICIE TOTAL EN M2,PRECIO USD POR M2,PRICE,CURRENCY,PRECIO USD,TIPO DE PROPIEDAD,CANTIDAD,ZONAS COMUNALES,ambientes_regex,parrilla_regex,cochera_regex,pileta_regex,sum_regex,solarium_regex,gym_regex,balcon_regex,jardin_regex,lavadero_regex,estrenar_regex,quincho_regex,patio_regex
7521,palermo,173.0,2283.2369942196533,395000.0,usd,395000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,1,1,0,0,1
7522,villalugano,162.0,956.7901234567901,155000.0,usd,155000.0,ph,1.0,ZONA SUR COMUNAL,4,1,0,0,0,0,0,1,0,1,0,1,1
7523,villalugano,70.0,998.5714285714286,69900.0,usd,69900.0,apartment,1.0,ZONA SUR COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
7524,saavedra,78.72727272727273,1270.2078521939952,100000.0,usd,100000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,palermo,65.0,4123.076923076923,268000.0,usd,268000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,0,1,0,0,0,0,1,0,0,0
7526,palermo,160.0,3250.0,520000.0,usd,520000.0,store,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
7527,balvanera,60.0,1633.3333333333333,98000.0,usd,98000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7528,villacrespo,524.0,1908.3969465648854,1000000.0,usd,1000000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,1
7529,caballito,64.0,1562.5,100000.0,usd,100000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
7530,palermochico,128.4020618556701,5841.0276997189885,750000.0,usd,750000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,0,1,0,0,0,0,1,0,0,1,0
7531,villadevoto,564.0,948.581560283688,535000.0,usd,535000.0,house,1.0,ZONA OESTE COMUNAL,0,1,1,1,0,0,0,0,0,0,0,1,1
7532,belgrano,197.0,3147.208121827411,620000.0,usd,620000.0,apartment,1.0,ZONA NORTE COMUNAL,5,0,1,0,0,0,0,1,0,0,0,0,0
7533,recoleta,111.225,2679.253764890987,298000.0,usd,298000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,belgrano,169.0,1715.9763313609467,290000.0,usd,290000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7535,monserrat,130.0,2538.4615384615386,330000.0,usd,330000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,palermohollywood,504.4,971.4512291831879,490000.0,usd,490000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,palermo,78.0,2820.5128205128203,220000.0,usd,220000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,1,0,0,0,0,1,0,0,0
7538,palermo,76.0,3026.315789473684,230000.0,usd,230000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7539,villacrespo,59.0,2593.2203389830506,153000.0,usd,153000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
7540,palermo,208.0,4615.384615384615,960000.0,usd,960000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,0,0,1,0,0,0,0,0,0,1,0,0,1
7541,balvanera,540.0,1666.6666666666667,900000.0,usd,900000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,belgrano,450.0,1888.888888888889,850000.0,usd,850000.0,house,1.0,ZONA NORTE COMUNAL,0,0,1,1,0,0,0,0,1,0,0,1,0
7543,palermohollywood,55.0,3000.0,165000.0,usd,165000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,1,0,1,0,0,0,0,0
7544,balvanera,70.0,1785.7142857142858,125000.0,usd,125000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
7545,saavedra,55.0,2363.6363636363635,130000.0,usd,130000.0,apartment,1.0,ZONA NORTE COMUNAL,1,0,0,0,0,0,0,1,0,0,1,0,0
7546,palermo,148.0,3344.5945945945946,495000.0,usd,495000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,1,0,1,1,1,0,1,0,0,0
7547,barrionorte,102.47895791583166,2244.363181258189,230000.0,usd,230000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
7548,caballito,225.0,1844.4444444444443,415000.0,usd,415000.0,piso/penthouse,1.0,ZONA CENTRO COMUNAL,0,0,1,0,0,0,0,1,1,0,0,0,0
7549,palermo,112.0,3035.714285714286,340000.0,usd,340000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,0,0,0,0,1,0,0,0,0,0
7550,retiro,58.0,2034.4827586206898,118000.0,usd,118000.0,apartment,1.0,ZONA ESTE COMUNAL,2,0,0,0,0,0,0,0,0,0,0,0,0
7551,palermo,182.0,3021.978021978022,550000.0,usd,550000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,0,1,0,0,1,0,1,0,0,0
7552,palermo,85.0,2200.0,187000.0,usd,187000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
7553,sancristobal,330.0,1121.2121212121212,370000.0,usd,370000.0,house,1.0,ZONA ESTE COMUNAL,3,1,1,1,0,0,0,0,1,1,0,0,1
7554,palermosoho,105.0,3333.3333333333335,350000.0,usd,350000.0,ph,1.0,ZONA NORTE COMUNAL,0,1,1,0,0,0,0,1,0,0,0,0,0
7555,palermo,202.0,3217.8217821782177,650000.0,usd,650000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7556,palermo,129.0,2705.4263565891474,349000.0,usd,349000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,1,1,0,0,0,1,0,0,1
7557,santelmo,76.62121212121212,1631.40201700613,125000.0,usd,125000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
7558,palermo,126.0,2777.777777777778,350000.0,usd,350000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7559,palermo,38.0,3157.8947368421054,120000.0,usd,120000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,1,0,1,0,0,0
7560,palermosoho,220.0,2227.2727272727275,490000.0,usd,490000.0,store,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,palermo,96.20251572327044,6964.4748368875935,670000.0,usd,670000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,0,0,0,0,1,0,1,0,0,0
7562,palermosoho,220.0,2227.2727272727275,490000.0,usd,490000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,barrionorte,102.47895791583166,4381.387253847508,449000.0,usd,449000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7564,floresta,75.79661016949153,1569.9910554561716,119000.0,usd,119000.0,apartment,1.0,ZONA OESTE COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
7565,belgrano,80.0,3312.5,265000.0,usd,265000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,0,0,0,0,0,0
7566,parquepatricios,115.0,2000.0,230000.0,usd,230000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,monserrat,110.0,1363.6363636363637,150000.0,usd,150000.0,ph,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,palermo,62.0,2983.8709677419356,185000.0,usd,185000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
7569,paternal,67.52380952380952,1629.0550070521863,110000.0,usd,110000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
7570,paternal,45.0,1933.3333333333333,87000.0,usd,87000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,0,0,0,0,0,0
7571,recoleta,260.0,3846.153846153846,1000000.0,usd,1000000.0,piso/penthouse,1.0,ZONA ESTE COMUNAL,0,0,1,0,0,0,0,1,0,0,0,0,0
7572,almagro,256.0,1523.4375,390000.0,usd,390000.0,store,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
7573,caballito,60.0,2500.0,150000.0,usd,150000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
7574,barrionorte,129.0,2031.0077519379845,262000.0,usd,262000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7575,flores,60.0,2166.6666666666665,130000.0,usd,130000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,1,0,0,0,0,0,0,1,0,0,0
7576,recoleta,62.0,4032.2580645161293,250000.0,usd,250000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,1,0,0
7577,santelmo,360.0,916.6666666666666,330000.0,usd,330000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,1,0,0
7578,parquepatricios,168.0,863.0952380952381,145000.0,usd,145000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,palermo,126.0,2857.1428571428573,360000.0,usd,360000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
7580,santelmo,320.0,1500.0,480000.0,usd,480000.0,house,1.0,ZONA ESTE COMUNAL,5,0,0,0,0,0,0,1,0,1,0,0,1
7581,recoleta,125.0,4240.0,530000.0,usd,530000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,0,0,0,0,0,0,1,0,0,0
7582,belgrano,82.0,3756.0975609756097,308000.0,usd,308000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,1,0,0,0,0,0,0,0,0,0
7583,palermo,96.20251572327044,2962.500490317857,285000.0,usd,285000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,1,1,1,0,0,1,0,1,1,0,0
7584,recoleta,90.0,3888.8888888888887,350000.0,usd,350000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
7585,barrionorte,392.0,2346.938775510204,920000.0,usd,920000.0,piso/penthouse,1.0,ZONA ESTE COMUNAL,0,0,1,0,0,0,0,0,0,0,0,0,0
7586,parquepatricios,230.0,1956.5217391304348,450000.0,usd,450000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,saavedra,210.2,214.08182683158898,45000.0,usd,45000.0,store,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,nuñez,68.0,3750.0,255000.0,usd,255000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,1,0,0,0,1,0,0,0,0,0
7589,villacrespo,56.0,2142.8571428571427,120000.0,usd,120000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
7590,villadelparque,193.0,1813.4715025906735,350000.0,usd,350000.0,piso/penthouse,1.0,ZONA OESTE COMUNAL,6,0,1,0,0,0,0,1,0,1,0,0,0
7591,belgrano,223.0,2914.798206278027,650000.0,usd,650000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7592,villadelparque,193.0,1813.4715025906735,350000.0,usd,350000.0,piso/penthouse,1.0,ZONA OESTE COMUNAL,0,0,1,0,0,0,0,1,0,1,0,0,0
7593,balvanera,99.0,1878.7878787878788,186000.0,usd,186000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,0
7594,parquepatricios,86.0,1860.4651162790697,160000.0,usd,160000.0,apartment,1.0,ZONA SUR COMUNAL,3,1,0,0,1,1,0,0,0,0,1,0,1
7595,palermo,138.0,4927.536231884058,680000.0,usd,680000.0,apartment,1.0,ZONA NORTE COMUNAL,4,1,1,1,1,0,1,0,0,0,0,0,0
7596,parquepatricios,64.0,2371.875,151800.0,usd,151800.0,apartment,1.0,ZONA SUR COMUNAL,2,1,0,0,1,1,0,0,0,0,1,0,0
7597,recoleta,100.0,4200.0,420000.0,usd,420000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,palermo,155.0,3870.967741935484,600000.0,usd,600000.0,apartment,1.0,ZONA NORTE COMUNAL,4,1,1,1,1,1,1,1,1,1,0,0,1
7599,belgrano,164.0,3536.5853658536585,580000.0,usd,580000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7600,barracas,260.9142857142857,958.1690757774858,250000.0,usd,250000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,colegiales,100.0,2950.0,295000.0,usd,295000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,1,0,1,1,1,1,1,0,0,0
7602,belgrano,330.0,2424.242424242424,800000.0,usd,800000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,5,1,1,0,0,0,0,1,0,1,0,1,1
7603,barrionorte,126.0,1976.1904761904761,249000.0,usd,249000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
7604,palermo,69.0,3418.7246376811595,235892.0,usd,235892.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,1,1,0,0,0,0,0,0
7605,barrionorte,138.0,1956.5217391304348,270000.0,usd,270000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
7606,belgrano,200.0,3200.0,640000.0,usd,640000.0,apartment,1.0,ZONA NORTE COMUNAL,5,0,1,0,0,0,0,1,0,1,0,0,0
7607,belgrano,200.0,3200.0,640000.0,usd,640000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7608,palermo,155.0,2225.8064516129034,345000.0,usd,345000.0,store,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,nuñez,285.0,4035.0877192982457,1150000.0,usd,1150000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,6,1,1,1,1,0,1,1,0,1,1,1,0
7610,almagro,63.0,2301.5873015873017,145000.0,usd,145000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
7611,belgrano,71.0,2253.521126760563,160000.0,usd,160000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,1,0,1,0,0,0
7612,barrionorte,132.0,2121.212121212121,280000.0,usd,280000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7613,barrionorte,132.0,2121.212121212121,280000.0,usd,280000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7614,palermo,85.0,4137.870588235294,351719.0,usd,351719.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,1,0,0,0,0
7615,parquepatricios,98.0,1683.6734693877552,165000.0,usd,165000.0,apartment,1.0,ZONA SUR COMUNAL,3,0,1,0,0,0,0,0,0,0,0,0,1
7616,villacrespo,90.0,1833.3333333333333,165000.0,usd,165000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,1,0,1,0,0,1
7617,colegiales,62.0,2225.8064516129034,138000.0,usd,138000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
7618,belgrano,60.0,3416.6666666666665,205000.0,usd,205000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7619,nuñez,234.0,3504.2735042735044,820000.0,usd,820000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,4,1,1,1,1,0,1,0,1,1,0,1,1
7620,parquepatricios,160.0,2687.5,430000.0,usd,430000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,belgrano,135.0,1896.2962962962963,256000.0,usd,256000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
7622,parquepatricios,78.0,3076.923076923077,240000.0,usd,240000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,belgrano,55.0,1545.4545454545455,85000.0,usd,85000.0,apartment,1.0,ZONA NORTE COMUNAL,1,0,0,0,0,0,0,0,0,1,0,0,0
7624,parquepatricios,81.0,2962.962962962963,240000.0,usd,240000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,parquepatricios,55.0,2036.3636363636363,112000.0,usd,112000.0,apartment,1.0,ZONA SUR COMUNAL,2,1,0,0,1,0,0,1,0,0,1,0,0
7626,belgrano,55.0,3036.3636363636365,167000.0,usd,167000.0,duplex/triplex,1.0,ZONA NORTE COMUNAL,0,1,0,1,0,0,1,1,0,1,0,0,0
7627,colegiales,292.0,1092.4657534246576,319000.0,usd,319000.0,ph,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,0,1,0,0,1,1
7628,belgrano,374.0,2406.4171122994653,900000.0,usd,900000.0,house,1.0,ZONA NORTE COMUNAL,0,1,0,0,0,0,0,0,1,1,0,1,0
7629,belgrano,108.0,2407.4074074074074,260000.0,usd,260000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7630,belgrano,235.0,2340.425531914894,550000.0,usd,550000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,0,1,1,1,1,0,0,1,0,1,1,0,0
7631,chacarita,80.0,23750.0,1900000.0,usd,1900000.0,store,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,belgrano,210.0,1880.952380952381,395000.0,usd,395000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,1,0,0,0,1
7633,pompeya,200.0,950.0,190000.0,usd,190000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7634,belgrano,439.6744186046512,1273.6697344758277,560000.0,usd,560000.0,house,1.0,ZONA NORTE COMUNAL,0,0,1,0,0,0,0,0,1,1,0,0,1
7635,belgrano,100.0,4700.0,470000.0,usd,470000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,0,1,1,1,1,0,1,0
7636,parquepatricios,480.0,687.5,330000.0,usd,330000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7637,coghlan,249.0,1084.3373493975903,270000.0,usd,270000.0,house,1.0,ZONA NORTE COMUNAL,0,0,1,0,0,0,0,1,0,0,0,0,0
7638,belgrano,133.0,2443.6090225563908,325000.0,usd,325000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,0,0,0,0,0,0,0,1,0,0
7639,belgrano,310.0,1806.4516129032259,560000.0,usd,560000.0,apartment,1.0,ZONA NORTE COMUNAL,4,1,1,0,0,0,0,1,0,1,0,0,0
7640,palermo,198.0,4292.929292929293,850000.0,usd,850000.0,house,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,0,1,0,1,1,0,0,0
7641,constitución,65.70588235294117,1750.2238137869294,115000.0,usd,115000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
7642,belgrano,230.0,1521.7391304347825,350000.0,usd,350000.0,ph,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7643,colegiales,110.0,2045.4545454545455,225000.0,usd,225000.0,ph,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,1
7644,belgrano,241.0,2360.9958506224066,569000.0,usd,569000.0,house,1.0,ZONA NORTE COMUNAL,0,1,0,0,0,0,0,1,0,0,0,1,1
7645,coghlan,380.0,1684.2105263157894,640000.0,usd,640000.0,house,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,0,0,0,1,1,0,1,0
7646,palermo,93.0,2677.4193548387098,249000.0,usd,249000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,1,0,1,1,1,0,1,0,0,0
7647,villaurquiza,210.88888888888889,2726.554267650158,575000.0,usd,575000.0,house,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,0,0,1,0,1,0,1,1
7648,belgrano,360.0,4166.666666666667,1500000.0,usd,1500000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,1,0,0,0,1,1,0,0,0,0
7649,chacarita,32.0,2812.5,90000.0,usd,90000.0,apartment,1.0,ZONA NORTE COMUNAL,1,0,1,1,1,0,1,0,0,1,1,0,0
7650,belgrano,112.0,3214.285714285714,360000.0,usd,360000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,1
7651,belgrano,79.0,3037.974683544304,240000.0,usd,240000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,0,0,0,0,0,0,1,0,0,0
7652,belgrano,350.0,2828.5714285714284,990000.0,usd,990000.0,house,1.0,ZONA NORTE COMUNAL,0,1,1,0,0,0,0,1,1,1,0,0,0
7653,belgrano,270.0,2407.4074074074074,650000.0,usd,650000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
7654,villadevoto,306.43243243243245,913.741400599753,280000.0,usd,280000.0,house,1.0,ZONA OESTE COMUNAL,0,0,1,0,0,0,0,0,0,1,0,0,1
7655,palermo,74.0,2567.5675675675675,190000.0,usd,190000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,0
7656,belgrano,126.0,2103.1746031746034,265000.0,usd,265000.0,ph,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,0,0,1,0,1,0
7657,parquepatricios,75.64444444444445,1255.8754406580492,95000.0,usd,95000.0,apartment,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7658,belgrano,150.0,2653.3333333333335,398000.0,usd,398000.0,house,1.0,ZONA NORTE COMUNAL,4,1,0,0,0,0,0,0,0,1,0,0,1
7659,santelmo,76.62121212121212,1631.40201700613,125000.0,usd,125000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7660,constitución,65.70588235294117,1141.4503133393018,75000.0,usd,75000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7661,villaurquiza,185.0,1675.6756756756756,310000.0,usd,310000.0,house,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7662,belgrano,143.0,2587.4125874125875,370000.0,usd,370000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7663,parquepatricios,75.64444444444445,2247.3560517038777,170000.0,usd,170000.0,apartment,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,belgrano,165.0,2787.878787878788,460000.0,usd,460000.0,ph,1.0,ZONA NORTE COMUNAL,0,1,0,0,0,0,0,0,0,1,0,0,1
7665,parquepatricios,75.64444444444445,1295.5346650998824,98000.0,usd,98000.0,apartment,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7666,belgrano,108.0,2759.259259259259,298000.0,usd,298000.0,duplex/triplex,1.0,ZONA NORTE COMUNAL,3,1,1,1,1,1,0,1,0,1,0,0,0
7667,belgrano,80.0,3050.0,244000.0,usd,244000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
7668,colegiales,98.0,2755.1020408163267,270000.0,usd,270000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7669,saavedra,91.0,2362.6373626373625,215000.0,usd,215000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,1,0,0,0,0,1,0,1,0,0,1
7670,belgrano,79.0,2493.6708860759495,197000.0,usd,197000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
7671,villaurquiza,93.0,2473.1182795698924,230000.0,usd,230000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7672,villaurquiza,210.88888888888889,3200.737618545838,675000.0,usd,675000.0,house,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,0,0,1,1,1,0,0,1
7673,saavedra,360.0,1805.5555555555557,650000.0,usd,650000.0,house,1.0,ZONA NORTE COMUNAL,2,1,1,1,0,0,0,1,1,1,0,1,0
7674,belgrano,94.0,2446.808510638298,230000.0,usd,230000.0,ph,1.0,ZONA NORTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
7675,belgrano,50.0,3000.0,150000.0,usd,150000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
7676,abasto,343.0,1457.725947521866,500000.0,usd,500000.0,house,1.0,ZONA ESTE COMUNAL,0,1,1,1,0,0,0,0,1,0,0,1,0
7677,colegiales,280.0,2321.4285714285716,650000.0,usd,650000.0,house,1.0,ZONA NORTE COMUNAL,0,1,0,0,0,0,0,0,0,1,0,0,1
7678,nuñez,340.0,2000.0,680000.0,usd,680000.0,house,1.0,ZONA NORTE COMUNAL,0,1,0,1,0,0,0,0,1,1,0,1,0
7679,saavedra,130.0,1692.3076923076924,220000.0,usd,220000.0,ph,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,1,0,1,0,0,1
7680,sancristobal,82.0,2012.1951219512196,165000.0,usd,165000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,1,0,0,0,0,1,0,1,0,0,0
7681,saavedra,89.0,2112.3595505617977,188000.0,usd,188000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,1,0,0,0,0,1,0,0,0,0,0
7682,tribunales,172.0,1162.7906976744187,200000.0,usd,200000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,palermo,128.0,2773.4375,355000.0,usd,355000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,1,0,1,0,0,0,1,0,0,0
7684,saavedra,79.0,2088.6075949367087,165000.0,usd,165000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,0,0,0,1,1,0
7685,flores,52.0,1730.7692307692307,90000.0,usd,90000.0,apartment,1.0,ZONA CENTRO COMUNAL,2,0,0,0,0,0,0,1,0,0,1,0,0
7686,villaurquiza,109.0,2366.97247706422,258000.0,usd,258000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,0,0,0,0,0,0,0,0,0,0,0
7687,villaurquiza,108.0,2361.1111111111113,255000.0,usd,255000.0,apartment,1.0,ZONA NORTE COMUNAL,3,1,0,0,0,0,0,0,0,0,0,0,0
