iter	Passed	Remaining
3223	40821	9825
3224	40834	9813
3225	40847	9800
3226	40859	9787
3227	40874	9775
3228	40887	9762
3229	40900	9750
3230	40914	9737
3231	40926	9725
3232	40938	9712
3233	40951	9699
3234	40964	9687
3235	40977	9674
3236	40988	9661
3237	41002	9649
3238	41017	9637
3239	41031	9624
3240	41045	9612
3241	41057	9599
3242	41075	9588
3243	41087	9575
3244	41101	9562
3245	41114	9550
3246	41128	9537
3247	41141	9525
3248	41154	9512
3249	41167	9500
3250	41180	9487
3251	41192	9474
3252	41207	9462
3253	41222	9450
3254	41235	9437
3255	41250	9425
3256	41266	9413
3257	41279	9401
3258	41292	9388
3259	41306	9376
3260	41323	9364
3261	41340	9352
3262	41355	9340
3263	41368	9328
3264	41382	9315
3265	41396	9303
3266	41409	9290
3267	41423	9278
3268	41437	9266
3269	41452	9253
3270	41465	9241
3271	41481	9229
3272	41497	9217
3273	41511	9204
3274	41525	9192
3275	41540	9180
3276	41555	9168
3277	41567	9155
3278	41579	9142
3279	41592	9129
3280	41602	9116
3281	41614	9104
3282	41627	9091
3283	41641	9078
3284	41654	9066
3285	41668	9054
3286	41683	9041
3287	41696	9029
3288	41709	9016
3289	41724	9004
3290	41737	8991
3291	41749	8979
3292	41761	8966
3293	41773	8953
3294	41787	8940
3295	41798	8927
3296	41810	8914
3297	41822	8902
3298	41836	8889
3299	41850	8877
3300	41862	8864
3301	41877	8852
3302	41892	8840
3303	41907	8827
3304	41918	8815
3305	41930	8802
3306	41943	8789
3307	41953	8776
3308	41966	8763
3309	41977	8750
3310	41989	8737
3311	42000	8724
3312	42012	8711
3313	42025	8699
3314	42039	8686
3315	42053	8674
3316	42069	8662
3317	42083	8650
3318	42096	8637
3319	42110	8624
3320	42124	8612
3321	42136	8599
3322	42147	8586
3323	42159	8574
3324	42172	8561
3325	42183	8548
3326	42194	8535
3327	42205	8522
3328	42217	8509
3329	42229	8496
3330	42242	8483
3331	42260	8472
3332	42275	8460
3333	42291	8448
3334	42306	8436
3335	42320	8423
3336	42333	8410
3337	42348	8398
3338	42362	8386
3339	42374	8373
3340	42386	8360
3341	42398	8347
3342	42408	8334
3343	42419	8321
3344	42430	8308
3345	42443	8295
3346	42459	8283
3347	42472	8271
3348	42485	8258
3349	42499	8246
3350	42515	8234
3351	42530	8221
3352	42542	8209
3353	42552	8195
3354	42565	8183
3355	42577	8170
3356	42590	8157
3357	42602	8145
3358	42615	8132
3359	42625	8119
3360	42640	8106
3361	42654	8094
3362	42666	8081
3363	42680	8069
3364	42696	8057
3365	42710	8044
3366	42724	8032
3367	42735	8019
3368	42749	8006
3369	42762	7994
3370	42776	7981
3371	42790	7969
3372	42803	7956
3373	42814	7943
3374	42827	7930
3375	42838	7918
3376	42852	7905
3377	42865	7893
3378	42879	7880
3379	42893	7867
3380	42906	7855
3381	42919	7842
3382	42933	7830
3383	42944	7817
3384	42955	7804
3385	42967	7791
3386	42978	7778
3387	42990	7765
3388	43002	7752
3389	43013	7739
3390	43026	7727
3391	43038	7714
3392	43049	7701
3393	43065	7689
3394	43087	7678
3395	43105	7666
3396	43118	7653
3397	43131	7641
3398	43146	7629
3399	43160	7616
3400	43172	7603
3401	43183	7590
3402	43196	7578
3403	43209	7565
3404	43221	7552
3405	43234	7540
3406	43249	7527
3407	43263	7515
3408	43278	7502
3409	43290	7490
3410	43304	7477
3411	43320	7465
3412	43332	7452
3413	43346	7440
3414	43360	7427
3415	43370	7414
3416	43381	7401
3417	43392	7388
3418	43403	7375
3419	43416	7362
3420	43427	7350
3421	43438	7337
3422	43451	7324
3423	43463	7311
3424	43475	7298
3425	43490	7286
3426	43505	7274
3427	43518	7261
3428	43531	7248
3429	43542	7235
3430	43553	7222
3431	43566	7210
3432	43578	7197
3433	43589	7184
3434	43601	7171
3435	43613	7158
3436	43626	7146
3437	43640	7133
3438	43654	7121
3439	43667	7108
3440	43681	7096
3441	43693	7083
3442	43708	7070
3443	43721	7058
3444	43736	7046
3445	43750	7033
3446	43761	7020
3447	43773	7007
3448	43784	6994
3449	43796	6982
3450	43810	6969
3451	43822	6956
3452	43835	6944
3453	43847	6931
3454	43859	6918
3455	43874	6906
3456	43887	6893
3457	43901	6881
3458	43916	6868
3459	43929	6856
3460	43944	6843
3461	43956	6830
3462	43967	6818
3463	43983	6805
3464	43995	6792
3465	44010	6780
3466	44027	6768
3467	44043	6756
3468	44059	6744
3469	44074	6731
3470	44090	6719
3471	44104	6707
3472	44117	6694
3473	44132	6682
3474	44148	6669
3475	44161	6657
3476	44176	6644
3477	44189	6632
3478	44201	6619
3479	44216	6607
3480	44229	6594
3481	44245	6582
3482	44257	6569
3483	44270	6556
3484	44283	6544
3485	44299	6531
3486	44313	6519
3487	44328	6506
3488	44342	6494
3489	44357	6482
3490	44371	6469
3491	44386	6457
3492	44398	6444
3493	44411	6431
3494	44423	6418
3495	44436	6406
3496	44449	6393
3497	44463	6380
3498	44476	6368
3499	44491	6355
3500	44506	6343
3501	44520	6331
3502	44535	6318
3503	44549	6306
3504	44563	6293
3505	44578	6281
3506	44592	6268
3507	44605	6255
3508	44616	6243
3509	44627	6230
3510	44639	6217
3511	44651	6204
3512	44664	6191
3513	44675	6178
3514	44688	6166
3515	44701	6153
3516	44714	6140
3517	44728	6128
3518	44746	6116
3519	44761	6103
3520	44776	6091
3521	44789	6078
3522	44803	6066
3523	44810	6052
3524	44822	6039
3525	44834	6027
3526	44846	6014
3527	44858	6001
3528	44872	5988
3529	44886	5976
3530	44899	5963
3531	44913	5951
3532	44926	5938
3533	44939	5925
3534	44954	5913
3535	44968	5900
3536	44983	5888
3537	44995	5875
3538	45009	5863
3539	45020	5850
3540	45034	5837
3541	45047	5824
3542	45062	5812
3543	45078	5800
3544	45093	5787
3545	45110	5775
3546	45124	5762
3547	45142	5751
3548	45155	5738
3549	45167	5725
3550	45181	5712
3551	45194	5700
3552	45211	5688
3553	45223	5675
3554	45236	5662
3555	45250	5650
3556	45262	5637
3557	45276	5624
3558	45290	5611
3559	45302	5599
3560	45315	5586
3561	45329	5573
3562	45343	5561
3563	45357	5548
3564	45370	5536
3565	45383	5523
3566	45395	5510
3567	45407	5497
3568	45418	5484
3569	45430	5471
3570	45443	5459
3571	45454	5446
3572	45468	5433
3573	45481	5421
3574	45499	5408
3575	45514	5396
3576	45528	5384
3577	45541	5371
3578	45556	5358
3579	45569	5346
3580	45580	5333
3581	45594	5320
3582	45607	5307
3583	45619	5295
3584	45630	5282
3585	45641	5269
3586	45652	5256
3587	45663	5243
3588	45677	5230
3589	45693	5218
3590	45708	5206
3591	45725	5193
3592	45739	5181
3593	45756	5168
3594	45773	5156
3595	45787	5144
3596	45800	5131
3597	45812	5118
3598	45824	5105
3599	45837	5093
3600	45848	5080
3601	45860	5067
3602	45870	5054
3603	45883	5041
3604	45897	5028
3605	45911	5016
3606	45923	5003
3607	45940	4991
3608	45954	4978
3609	45968	4966
3610	45982	4953
3611	45995	4940
3612	46007	4928
3613	46020	4915
3614	46033	4902
3615	46044	4889
3616	46056	4876
3617	46068	4864
3618	46081	4851
3619	46095	4838
3620	46111	4826
3621	46124	4813
3622	46139	4801
3623	46154	4788
3624	46168	4776
3625	46183	4763
3626	46198	4751
3627	46213	4738
3628	46225	4725
3629	46237	4712
3630	46249	4700
3631	46261	4687
3632	46276	4674
3633	46290	4662
3634	46304	4649
3635	46318	4636
3636	46332	4624
3637	46346	4611
3638	46360	4599
3639	46376	4586
3640	46390	4574
3641	46402	4561
3642	46414	4548
3643	46426	4535
3644	46439	4522
3645	46453	4510
3646	46465	4497
3647	46475	4484
3648	46487	4471
3649	46499	4458
3650	46515	4446
3651	46528	4433
3652	46541	4420
3653	46555	4408
3654	46569	4395
3655	46582	4383
3656	46598	4370
3657	46612	4357
3658	46624	4345
3659	46636	4332
3660	46648	4319
3661	46661	4306
3662	46674	4294
3663	46687	4281
3664	46704	4269
3665	46717	4256
3666	46732	4243
3667	46748	4231
3668	46763	4218
3669	46776	4206
3670	46790	4193
3671	46804	4180
3672	46820	4168
3673	46833	4155
3674	46846	4142
3675	46857	4130
3676	46870	4117
3677	46884	4104
3678	46898	4091
3679	46913	4079
3680	46926	4066
3681	46941	4054
3682	46959	4041
3683	46973	4029
3684	46985	4016
3685	46998	4003
3686	47013	3991
3687	47024	3978
3688	47039	3965
3689	47051	3952
3690	47063	3940
3691	47075	3927
3692	47088	3914
3693	47102	3901
3694	47117	3889
3695	47131	3876
3696	47143	3863
3697	47156	3851
3698	47170	3838
3699	47183	3825
3700	47198	3813
3701	47215	3800
3702	47231	3788
3703	47247	3775
3704	47260	3762
3705	47274	3750
3706	47286	3737
3707	47298	3724
3708	47310	3711
3709	47325	3699
3710	47338	3686
3711	47351	3673
3712	47366	3661
3713	47382	3648
3714	47397	3636
3715	47412	3623
3716	47425	3610
3717	47437	3598
3718	47450	3585
3719	47464	3572
3720	47475	3559
3721	47487	3546
3722	47501	3534
3723	47516	3521
3724	47528	3508
3725	47540	3495
3726	47554	3483
3727	47568	3470
3728	47582	3457
3729	47596	3445
3730	47610	3432
3731	47623	3419
3732	47636	3407
3733	47650	3394
3734	47662	3381
3735	47675	3368
3736	47685	3356
3737	47700	3343
3738	47715	3330
3739	47732	3318
3740	47750	3305
3741	47762	3293
3742	47774	3280
3743	47790	3267
3744	47807	3255
3745	47822	3242
3746	47834	3229
3747	47845	3216
3748	47857	3204
3749	47871	3191
3750	47883	3178
3751	47896	3165
3752	47911	3153
3753	47927	3140
3754	47945	3128
3755	47959	3115
3756	47973	3102
3757	47988	3090
3758	48003	3077
3759	48015	3064
3760	48027	3052
3761	48039	3039
3762	48051	3026
3763	48062	3013
3764	48075	3000
3765	48086	2987
3766	48099	2975
3767	48111	2962
3768	48125	2949
3769	48139	2936
3770	48152	2924
3771	48169	2911
3772	48184	2898
3773	48197	2886
3774	48209	2873
3775	48222	2860
3776	48237	2848
3777	48250	2835
3778	48265	2822
3779	48276	2809
3780	48287	2796
3781	48299	2784
3782	48311	2771
3783	48325	2758
3784	48337	2745
3785	48352	2733
3786	48369	2720
3787	48383	2707
3788	48399	2695
3789	48412	2682
3790	48423	2669
3791	48436	2656
3792	48448	2644
3793	48460	2631
3794	48472	2618
3795	48484	2605
3796	48494	2592
3797	48505	2579
3798	48519	2567
3799	48532	2554
3800	48545	2541
3801	48557	2528
3802	48569	2515
3803	48583	2503
3804	48598	2490
3805	48613	2477
3806	48625	2465
3807	48638	2452
3808	48650	2439
3809	48662	2426
3810	48676	2414
3811	48688	2401
3812	48700	2388
3813	48711	2375
3814	48723	2362
3815	48737	2350
3816	48752	2337
3817	48767	2324
3818	48782	2312
3819	48796	2299
3820	48813	2286
3821	48824	2273
3822	48838	2261
3823	48849	2248
3824	48862	2235
3825	48874	2222
3826	48885	2209
3827	48898	2197
3828	48910	2184
3829	48921	2171
3830	48935	2158
3831	48948	2145
3832	48961	2133
3833	48974	2120
3834	48988	2107
3835	49001	2094
3836	49018	2082
3837	49034	2069
3838	49046	2056
3839	49057	2044
3840	49069	2031
3841	49081	2018
3842	49092	2005
3843	49103	1992
3844	49115	1979
3845	49130	1967
3846	49143	1954
3847	49156	1941
3848	49170	1929
3849	49184	1916
3850	49198	1903
3851	49212	1890
3852	49225	1878
3853	49238	1865
3854	49251	1852
3855	49263	1839
3856	49276	1826
3857	49288	1814
3858	49299	1801
3859	49311	1788
3860	49323	1775
3861	49337	1762
3862	49351	1750
3863	49363	1737
3864	49377	1724
3865	49392	1712
3866	49408	1699
3867	49423	1686
3868	49435	1673
3869	49448	1661
3870	49460	1648
3871	49474	1635
3872	49486	1622
3873	49497	1609
3874	49509	1597
3875	49522	1584
3876	49534	1571
3877	49547	1558
3878	49558	1545
3879	49573	1533
3880	49589	1520
3881	49603	1507
3882	49615	1494
3883	49628	1482
3884	49640	1469
3885	49652	1456
3886	49665	1443
3887	49676	1431
3888	49688	1418
3889	49700	1405
3890	49713	1392
3891	49726	1379
3892	49737	1367
3893	49752	1354
3894	49765	1341
3895	49777	1328
3896	49790	1315
3897	49803	1303
3898	49816	1290
3899	49831	1277
3900	49866	1265
3901	49880	1252
3902	49911	1240
3903	49924	1227
3904	49939	1214
3905	49954	1202
3906	49968	1189
3907	49985	1176
3908	50005	1164
3909	50018	1151
3910	50032	1138
3911	50045	1125
3912	50059	1112
3913	50077	1100
3914	50091	1087
3915	50106	1074
3916	50121	1062
3917	50151	1049
3918	50167	1036
3919	50181	1024
3920	50203	1011
3921	50217	998
3922	50232	985
3923	50245	973
3924	50258	960
3925	50272	947
3926	50284	934
3927	50296	921
3928	50309	909
3929	50321	896
3930	50333	883
3931	50347	870
3932	50359	857
3933	50372	845
3934	50386	832
3935	50399	819
3936	50413	806
3937	50427	793
3938	50441	781
3939	50452	768
3940	50464	755
3941	50478	742
3942	50491	729
3943	50502	717
3944	50515	704
3945	50527	691
3946	50543	678
3947	50557	665
3948	50573	653
3949	50588	640
3950	50603	627
3951	50616	614
3952	50630	601
3953	50645	589
3954	50658	576
3955	50674	563
3956	50686	550
3957	50702	538
3958	50714	525
3959	50727	512
3960	50739	499
3961	50753	486
3962	50765	473
3963	50778	461
3964	50792	448
3965	50806	435
3966	50819	422
3967	50831	409
3968	50844	397
3969	50858	384
3970	50871	371
3971	50886	358
3972	50901	345
3973	50914	333
3974	50926	320
3975	50940	307
3976	50953	294
3977	50966	281
3978	50979	269
3979	50996	256
3980	51009	243
3981	51022	230
3982	51033	217
3983	51043	204
3984	51054	192
3985	51067	179
3986	51080	166
3987	51093	153
3988	51105	140
3989	51119	128
3990	51132	115
3991	51144	102
3992	51157	89
3993	51173	76
3994	51186	64
3995	51202	51
3996	51216	38
3997	51231	25
3998	51246	12
3999	51260	0
